MasterTable_ID,Alias,Latitude,Longitude,Date/Time/GMT,Start Date/Time (GMT),COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Type,Serial Number,Version,Sys. Volts,TimeStamp,PDate
71490382,USFS1032,,,4/25/2021 5:00:00 AM,,0.011,0.010,16.7,1.2,286,17.7,90,45,14.4,21.2,0,PM 2.5,,,,4/25/2021 5:04:24 AM,4/25/2021 5:06:00 AM
71490905,USFS1032,,,4/25/2021 6:00:00 AM,,0.010,0.015,16.7,1.3,286,16.9,87,45,14.4,19.6,0,PM 2.5,,,,4/25/2021 6:04:25 AM,4/25/2021 6:07:00 AM
71490930,USFS1032,32.5265,-84.74854,4/25/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.39,4/25/2021 6:09:22 AM,4/25/2021 6:11:00 AM
71491448,USFS1032,,,4/25/2021 7:00:00 AM,,0.007,-0.002,16.7,1.0,289,15.8,88,45,14.4,18.7,0,PM 2.5,,,,4/25/2021 7:04:26 AM,4/25/2021 7:06:00 AM
71492000,USFS1032,,,4/25/2021 8:00:00 AM,,0.004,0.003,16.7,1.2,298,15.3,87,45,14.4,18.2,0,PM 2.5,,,,4/25/2021 8:04:27 AM,4/25/2021 8:07:00 AM
71492507,USFS1032,,,4/25/2021 9:00:00 AM,,0.013,0.020,16.7,1.4,307,14.5,85,45,14.4,16.7,0,PM 2.5,,,,4/25/2021 9:04:28 AM,4/25/2021 9:06:00 AM
71493104,USFS1032,,,4/25/2021 10:00:00 AM,,0.010,0.008,16.7,0.9,301,13.3,87,45,14.4,16.1,0,PM 2.5,,,,4/25/2021 10:04:29 AM,4/25/2021 10:06:00 AM
71493729,USFS1032,,,4/25/2021 11:00:00 AM,,0.008,0.003,16.7,0.5,301,12.2,89,45,14.4,15.2,0,PM 2.5,,,,4/25/2021 11:04:29 AM,4/25/2021 11:07:00 AM
71494233,USFS1032,,,4/25/2021 12:00:00 PM,,-0.005,-0.005,16.7,0.7,302,11.9,90,45,14.4,15.5,0,PM 2.5,,,,4/25/2021 12:04:29 PM,4/25/2021 12:06:00 PM
71494837,USFS1032,,,4/25/2021 1:00:00 PM,,0.009,0.008,16.7,1.3,308,13.9,82,42,14.4,17.2,0,PM 2.5,,,,4/25/2021 1:04:29 PM,4/25/2021 1:11:00 PM
71495316,USFS1032,,,4/25/2021 2:00:00 PM,,-0.004,-0.005,16.7,2.9,325,16.2,69,37,14.4,18.0,0,PM 2.5,,,,4/25/2021 2:04:29 PM,4/25/2021 2:07:00 PM
71495880,USFS1032,,,4/25/2021 3:00:00 PM,,-0.000,0.003,16.7,2.9,318,17.4,63,36,14.4,18.1,0,PM 2.5,,,,4/25/2021 3:04:29 PM,4/25/2021 3:07:00 PM
71496435,USFS1032,,,4/25/2021 4:00:00 PM,,-0.005,-0.005,16.7,2.6,317,19.3,57,33,14.4,19.9,0,PM 2.5,,,,4/25/2021 4:04:29 PM,4/25/2021 4:09:00 PM
71496943,USFS1032,,,4/25/2021 5:00:00 PM,,-0.003,-0.002,16.7,2.1,315,21.3,50,26,14.4,24.1,0,PM 2.5,,,,4/25/2021 5:04:29 PM,4/25/2021 5:09:00 PM
71497410,USFS1032,,,4/25/2021 6:00:00 PM,,0.001,-0.000,16.7,2.1,313,22.9,46,22,14.4,26.7,0,PM 2.5,,,,4/25/2021 6:04:12 PM,4/25/2021 6:05:00 PM
71497482,USFS1032,32.52652,-84.74854,4/25/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.37,4/25/2021 6:09:22 PM,4/25/2021 6:12:00 PM
71498113,USFS1032,,,4/25/2021 7:00:00 PM,,0.004,0.004,16.7,2.4,310,24.3,43,21,14.4,28.0,0,PM 2.5,,,,4/25/2021 7:04:12 PM,4/25/2021 7:06:00 PM
71498726,USFS1032,,,4/25/2021 8:00:00 PM,,-0.000,0.003,16.7,2.3,305,25.0,41,20,14.4,28.8,0,PM 2.5,,,,4/25/2021 8:04:12 PM,4/25/2021 8:07:00 PM
71499237,USFS1032,,,4/25/2021 9:00:00 PM,,-0.001,-0.001,16.7,2.3,314,25.4,40,19,14.4,29.3,0,PM 2.5,,,,4/25/2021 9:04:12 PM,4/25/2021 9:06:00 PM
71499811,USFS1032,,,4/25/2021 10:00:00 PM,,0.007,0.005,16.7,2.5,321,25.4,38,19,14.4,29.2,0,PM 2.5,,,,4/25/2021 10:04:12 PM,4/25/2021 10:11:00 PM
71500318,USFS1032,,,4/25/2021 11:00:00 PM,,0.006,0.007,16.7,2.0,321,24.9,40,19,14.4,28.6,0,PM 2.5,,,,4/25/2021 11:04:12 PM,4/25/2021 11:06:00 PM
71500874,USFS1032,,,4/26/2021 12:00:00 AM,,0.012,0.013,16.7,1.9,320,23.1,45,22,14.4,26.7,0,PM 2.5,,,,4/26/2021 12:04:12 AM,4/26/2021 12:07:00 AM
71501504,USFS1032,,,4/26/2021 1:00:00 AM,,0.007,0.007,16.6,1.2,313,19.6,55,28,14.4,22.4,0,PM 2.5,,,,4/26/2021 1:04:12 AM,4/26/2021 1:05:00 AM
71502192,USFS1032,,,4/26/2021 2:00:00 AM,,0.007,0.007,16.7,0.9,310,17.5,63,33,14.4,19.5,0,PM 2.5,,,,4/26/2021 2:04:12 AM,4/26/2021 2:11:00 AM
71502671,USFS1032,,,4/26/2021 3:00:00 AM,,0.012,0.015,16.7,0.7,297,15.4,70,37,14.4,17.5,0,PM 2.5,,,,4/26/2021 3:04:12 AM,4/26/2021 3:05:00 AM
71503242,USFS1032,,,4/26/2021 4:00:00 AM,,0.010,0.003,16.7,0.3,284,14.0,74,39,14.4,16.1,0,PM 2.5,,,,4/26/2021 4:04:12 AM,4/26/2021 4:06:00 AM
71503782,USFS1032,,,4/26/2021 5:00:00 AM,,0.013,0.021,16.7,0.3,296,12.7,79,41,14.4,15.1,0,PM 2.5,,,,4/26/2021 5:04:12 AM,4/26/2021 5:07:00 AM
71504273,USFS1032,,,4/26/2021 6:00:00 AM,,0.001,-0.000,16.7,0.5,301,11.0,85,44,14.4,13.9,0,PM 2.5,,,,4/26/2021 6:04:12 AM,4/26/2021 6:05:00 AM
71504329,USFS1032,32.52658,-84.74849,4/26/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.37,4/26/2021 6:09:25 AM,4/26/2021 6:11:00 AM
71504926,USFS1032,,,4/26/2021 7:00:00 AM,,0.016,0.021,16.7,0.5,303,10.6,88,45,14.4,13.9,0,PM 2.5,,,,4/26/2021 7:04:12 AM,4/26/2021 7:09:00 AM
71505418,USFS1032,,,4/26/2021 8:00:00 AM,,0.017,0.010,16.7,0.3,131,10.2,89,45,14.4,13.1,0,PM 2.5,,,,4/26/2021 8:04:12 AM,4/26/2021 8:05:00 AM
71506097,USFS1032,,,4/26/2021 9:00:00 AM,,0.014,0.013,16.7,0.4,332,9.5,89,45,14.4,12.4,0,PM 2.5,,,,4/26/2021 9:04:12 AM,4/26/2021 9:06:00 AM
71506584,USFS1032,,,4/26/2021 10:00:00 AM,,0.009,0.010,16.7,0.4,76,8.9,89,45,14.4,12.0,0,PM 2.5,,,,4/26/2021 10:04:12 AM,4/26/2021 10:05:00 AM
71507176,USFS1032,,,4/26/2021 11:00:00 AM,,-0.001,-0.003,16.7,0.4,105,8.3,89,45,14.4,11.6,0,PM 2.5,,,,4/26/2021 11:04:12 AM,4/26/2021 11:06:00 AM
71507816,USFS1032,,,4/26/2021 12:00:00 PM,,0.011,0.002,16.7,0.4,78,8.6,89,45,14.4,12.0,0,PM 2.5,,,,4/26/2021 12:04:12 PM,4/26/2021 12:05:00 PM
71509014,USFS1032,,,4/26/2021 1:00:00 PM,,-0.001,0.013,16.7,0.7,95,11.3,82,43,14.4,14.9,0,PM 2.5,,,,4/26/2021 1:04:12 PM,4/26/2021 1:05:00 PM
71509671,USFS1032,,,4/26/2021 2:00:00 PM,,0.003,-0.002,16.7,1.2,102,15.3,71,39,14.4,17.0,0,PM 2.5,,,,4/26/2021 2:04:12 PM,4/26/2021 2:07:00 PM
71510256,USFS1032,,,4/26/2021 3:00:00 PM,,0.001,-0.000,16.7,1.6,119,18.4,64,37,14.4,18.7,0,PM 2.5,,,,4/26/2021 3:04:12 PM,4/26/2021 3:05:00 PM
71510835,USFS1032,,,4/26/2021 4:00:00 PM,,-0.005,-0.005,16.7,1.3,117,22.5,52,31,14.4,22.7,0,PM 2.5,,,,4/26/2021 4:04:12 PM,4/26/2021 4:05:00 PM
71511768,USFS1032,,,4/26/2021 5:00:00 PM,,0.009,0.009,16.7,2.1,148,25.2,41,22,14.4,27.7,0,PM 2.5,,,,4/26/2021 5:30:12 PM,4/26/2021 5:31:00 PM
71512088,USFS1032,,,4/26/2021 6:00:00 PM,,0.012,0.002,16.4,2.1,99,27.5,37,21,14.4,29.5,256,PM 2.5,,,,4/26/2021 6:04:12 PM,4/26/2021 6:05:00 PM
71512160,USFS1032,32.47374,-84.75899,4/26/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.37,4/26/2021 6:09:25 PM,4/26/2021 6:11:00 PM
71512828,USFS1032,,,4/26/2021 7:00:00 PM,,0.004,0.010,16.7,2.0,135,27.8,35,18,14.4,31.4,0,PM 2.5,,,,4/26/2021 7:04:12 PM,4/26/2021 7:05:00 PM
71513533,USFS1032,,,4/26/2021 8:00:00 PM,,0.009,0.005,16.7,2.2,105,28.9,35,17,14.4,33.1,0,PM 2.5,,,,4/26/2021 8:04:12 PM,4/26/2021 8:07:00 PM
71514073,USFS1032,,,4/26/2021 9:00:00 PM,,0.007,0.008,16.7,2.0,102,29.4,34,16,14.4,34.4,0,PM 2.5,,,,4/26/2021 9:04:12 PM,4/26/2021 9:05:00 PM
71514844,USFS1032,,,4/26/2021 10:00:00 PM,,0.008,0.006,16.7,1.8,133,29.5,35,16,14.4,34.5,0,PM 2.5,,,,4/26/2021 10:04:12 PM,4/26/2021 10:05:00 PM
71515979,USFS1032,,,4/26/2021 11:00:00 PM,,0.006,0.005,16.7,1.8,124,29.0,36,18,14.4,33.3,0,PM 2.5,,,,4/26/2021 11:04:12 PM,4/26/2021 11:07:00 PM
71516695,USFS1032,,,4/27/2021 12:00:00 AM,,0.011,0.012,16.7,1.3,127,27.1,42,21,14.4,30.5,0,PM 2.5,,,,4/27/2021 12:04:12 AM,4/27/2021 12:05:00 AM
71517369,USFS1032,,,4/27/2021 1:00:00 AM,,0.013,0.012,16.6,0.5,110,23.6,54,27,14.4,26.6,0,PM 2.5,,,,4/27/2021 1:04:12 AM,4/27/2021 1:05:00 AM
71518010,USFS1032,,,4/27/2021 2:00:00 AM,,0.009,0.011,16.7,0.3,67,21.2,63,31,14.4,24.0,0,PM 2.5,,,,4/27/2021 2:04:12 AM,4/27/2021 2:05:00 AM
71518604,USFS1032,,,4/27/2021 3:00:00 AM,,0.008,0.006,16.7,0.3,40,19.9,68,34,14.4,22.4,0,PM 2.5,,,,4/27/2021 3:04:12 AM,4/27/2021 3:05:00 AM
71519236,USFS1032,,,4/27/2021 4:00:00 AM,,0.012,0.012,16.7,0.3,103,19.0,72,37,14.4,21.2,0,PM 2.5,,,,4/27/2021 4:04:12 AM,4/27/2021 4:05:00 AM
71519842,USFS1032,,,4/27/2021 5:00:00 AM,,0.006,0.013,16.7,0.3,42,18.2,75,39,14.4,20.1,0,PM 2.5,,,,4/27/2021 5:04:12 AM,4/27/2021 5:06:00 AM
71520488,USFS1032,,,4/27/2021 6:00:00 AM,,0.010,0.005,16.7,0.8,56,18.3,74,40,14.4,19.7,0,PM 2.5,,,,4/27/2021 6:04:13 AM,4/27/2021 6:06:00 AM
71520544,USFS1032,32.47371,-84.75896,4/27/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.37,4/27/2021 6:09:21 AM,4/27/2021 6:10:00 AM
71521056,USFS1032,,,4/27/2021 7:00:00 AM,,0.006,0.006,16.7,1.5,114,18.8,71,39,14.4,19.6,0,PM 2.5,,,,4/27/2021 7:04:13 AM,4/27/2021 7:05:00 AM
71521598,USFS1032,,,4/27/2021 8:00:00 AM,,0.011,0.008,16.7,1.7,114,18.6,71,40,14.4,19.4,0,PM 2.5,,,,4/27/2021 8:04:13 AM,4/27/2021 8:05:00 AM
71522141,USFS1032,,,4/27/2021 9:00:00 AM,,0.008,0.010,16.7,1.2,113,17.9,75,42,14.4,18.9,0,PM 2.5,,,,4/27/2021 9:04:13 AM,4/27/2021 9:05:00 AM
71522788,USFS1032,,,4/27/2021 10:00:00 AM,,0.024,0.029,16.7,0.5,33,16.6,81,43,14.4,18.2,0,PM 2.5,,,,4/27/2021 10:04:13 AM,4/27/2021 10:06:00 AM
71523385,USFS1032,,,4/27/2021 11:00:00 AM,,0.011,0.006,16.7,0.4,318,15.5,87,45,14.4,17.8,0,PM 2.5,,,,4/27/2021 11:04:13 AM,4/27/2021 11:05:00 AM
71524155,USFS1032,,,4/27/2021 12:00:00 PM,,-0.005,-0.005,16.7,0.6,359,16.1,83,43,14.4,18.2,0,PM 2.5,,,,4/27/2021 12:04:13 PM,4/27/2021 12:06:00 PM
71525613,USFS1032,,,4/27/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,4/27/2021 1:04:13 PM,4/27/2021 1:05:00 PM
71734178,USFS1032,,,5/10/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,5/10/2021 1:22:27 PM,5/10/2021 1:23:00 PM
71734217,USFS1032,,,5/10/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,5/10/2021 1:25:50 PM,5/10/2021 1:27:00 PM
71734261,USFS1032,,,5/10/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,5/10/2021 1:29:19 PM,5/10/2021 1:30:00 PM
71734305,USFS1032,,,5/10/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,5/10/2021 1:32:57 PM,5/10/2021 1:34:00 PM
71734339,USFS1032,,,5/10/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,5/10/2021 1:36:21 PM,5/10/2021 1:37:00 PM
71734379,USFS1032,,,5/10/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,5/10/2021 1:39:51 PM,5/10/2021 1:41:00 PM
71734390,USFS1032,,,5/10/2021 1:00:00 PM,27-APR-2021 13:00:0,,,,,,,,,,,,, G6841 ,3613-01 R1.57.0,,5/10/2021 1:41:36 PM,5/10/2021 1:42:00 PM
71734481,USFS1032,32.47008,-84.74858,5/10/2021 1:00:00 PM,,,,,,,,,,,,,,,,10.63,5/10/2021 1:50:51 PM,5/10/2021 1:52:00 PM
71734511,USFS1032,,,5/10/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,49,18.3,74,37,14.4,21.1,0,PM 2.5,,,,5/10/2021 1:54:33 PM,5/10/2021 1:55:00 PM
71734523,USFS1032,,,5/10/2021 1:00:00 PM,27-APR-2021 13:00:0,,,,,,,,,,,,, G6841 ,3613-01 R1.57.0,,5/10/2021 1:56:22 PM,5/10/2021 1:56:00 PM
71734642,USFS1032,32.47232,-84.75231,5/10/2021 2:00:00 PM,,,,,,,,,,,,,,,,13.15,5/10/2021 2:02:12 PM,5/10/2021 2:05:00 PM
71735197,USFS1032,,,5/10/2021 2:00:00 PM,,-0.005,-0.005,13.2,1.1,269,20.4,91,60,14.4,20.7,256,PM 2.5,,,,5/10/2021 2:54:33 PM,5/10/2021 2:55:00 PM
71735855,USFS1032,,,5/10/2021 3:00:00 PM,,0.043,0.045,16.7,0.7,88,21.3,85,44,14.4,25.0,0,PM 2.5,,,,5/10/2021 3:54:33 PM,5/10/2021 3:57:00 PM
71736504,USFS1032,,,5/10/2021 4:00:00 PM,,-0.000,-0.001,16.7,1.2,164,23.0,76,39,14.4,26.2,0,PM 2.5,,,,5/10/2021 4:54:33 PM,5/10/2021 4:55:00 PM
71737233,USFS1032,,,5/10/2021 5:00:00 PM,,-0.000,-0.000,16.7,1.6,219,25.2,64,30,14.4,29.9,0,PM 2.5,,,,5/10/2021 5:54:33 PM,5/10/2021 5:55:00 PM
71737370,USFS1032,,,5/10/2021 6:00:00 PM,,0.005,0.004,16.7,2.4,226,26.1,63,29,14.4,30.8,0,PM 2.5,,,,5/10/2021 6:04:12 PM,5/10/2021 6:05:00 PM
71737485,USFS1032,32.47375,-84.75899,5/10/2021 6:00:00 PM,,,,,,,,,,,,,,,,12.18,5/10/2021 6:09:25 PM,5/10/2021 6:12:00 PM
71738143,USFS1032,,,5/10/2021 7:00:00 PM,,0.003,0.002,16.7,2.4,231,27.2,59,28,14.4,31.8,0,PM 2.5,,,,5/10/2021 7:04:12 PM,5/10/2021 7:05:00 PM
71738877,USFS1032,,,5/10/2021 8:00:00 PM,,0.002,0.007,16.7,2.5,221,27.3,60,28,14.4,31.7,0,PM 2.5,,,,5/10/2021 8:04:12 PM,5/10/2021 8:05:00 PM
71739465,USFS1032,,,5/10/2021 9:00:00 PM,,0.005,-0.000,16.7,2.3,228,27.8,58,28,14.4,32.1,0,PM 2.5,,,,5/10/2021 9:04:12 PM,5/10/2021 9:05:00 PM
71740261,USFS1032,,,5/10/2021 10:00:00 PM,,0.022,0.025,16.7,2.1,257,27.3,60,29,14.4,31.1,0,PM 2.5,,,,5/10/2021 10:04:12 PM,5/10/2021 10:05:00 PM
71741298,USFS1032,,,5/10/2021 11:00:00 PM,,0.008,0.008,16.7,1.9,236,27.6,60,29,14.4,31.1,0,PM 2.5,,,,5/10/2021 11:04:12 PM,5/10/2021 11:07:00 PM
71742010,USFS1032,,,5/11/2021 12:00:00 AM,,0.009,0.008,16.7,1.5,239,26.1,65,33,14.4,28.9,0,PM 2.5,,,,5/11/2021 12:04:12 AM,5/11/2021 12:05:00 AM
71742558,USFS1032,,,5/11/2021 1:00:00 AM,,0.012,0.013,16.6,0.6,233,24.8,72,36,14.4,27.2,0,PM 2.5,,,,5/11/2021 1:04:12 AM,5/11/2021 1:05:00 AM
71743049,USFS1032,,,5/11/2021 2:00:00 AM,,0.011,0.008,16.7,0.3,259,23.1,80,41,14.4,25.2,0,PM 2.5,,,,5/11/2021 2:04:12 AM,5/11/2021 2:05:00 AM
71743608,USFS1032,,,5/11/2021 3:00:00 AM,,0.007,0.009,16.7,0.3,233,22.4,83,43,14.4,24.2,0,PM 2.5,,,,5/11/2021 3:04:12 AM,5/11/2021 3:05:00 AM
71744132,USFS1032,,,5/11/2021 4:00:00 AM,,0.007,0.009,16.7,0.4,249,21.4,87,44,14.4,23.7,0,PM 2.5,,,,5/11/2021 4:04:12 AM,5/11/2021 4:05:00 AM
71744603,USFS1032,,,5/11/2021 5:00:00 AM,,0.007,0.005,16.7,0.5,243,20.6,90,45,14.4,23.8,0,PM 2.5,,,,5/11/2021 5:04:12 AM,5/11/2021 5:05:00 AM
71745137,USFS1032,,,5/11/2021 6:00:00 AM,,-0.003,-0.005,16.7,0.6,185,20.0,91,45,14.4,23.2,0,PM 2.5,,,,5/11/2021 6:04:12 AM,5/11/2021 6:07:00 AM
71745163,USFS1032,32.47374,-84.75899,5/11/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.18,5/11/2021 6:09:21 AM,5/11/2021 6:10:00 AM
71745651,USFS1032,,,5/11/2021 7:00:00 AM,,0.006,0.007,16.7,0.6,150,19.6,92,45,14.4,23.5,0,PM 2.5,,,,5/11/2021 7:04:12 AM,5/11/2021 7:05:00 AM
71746171,USFS1032,,,5/11/2021 8:00:00 AM,,0.019,0.017,16.7,0.4,252,19.5,92,45,14.4,23.0,0,PM 2.5,,,,5/11/2021 8:04:12 AM,5/11/2021 8:05:00 AM
71746679,USFS1032,,,5/11/2021 9:00:00 AM,,0.015,0.023,16.7,0.5,246,19.3,92,45,14.4,23.1,0,PM 2.5,,,,5/11/2021 9:04:12 AM,5/11/2021 9:05:00 AM
71747253,USFS1032,,,5/11/2021 10:00:00 AM,,-0.005,-0.005,16.7,0.4,15,19.0,92,45,14.4,22.5,0,PM 2.5,,,,5/11/2021 10:04:12 AM,5/11/2021 10:05:00 AM
71747865,USFS1032,,,5/11/2021 11:00:00 AM,,0.012,0.011,16.7,0.7,31,19.0,92,45,14.4,22.8,0,PM 2.5,,,,5/11/2021 11:04:12 AM,5/11/2021 11:05:00 AM
71748550,USFS1032,,,5/11/2021 12:00:00 PM,,-0.001,-0.005,16.7,0.9,38,19.4,90,45,14.4,23.0,0,PM 2.5,,,,5/11/2021 12:04:12 PM,5/11/2021 12:05:00 PM
71749816,USFS1032,,,5/11/2021 1:00:00 PM,,0.014,0.017,16.7,0.8,54,20.6,84,43,14.4,23.5,0,PM 2.5,,,,5/11/2021 1:04:12 PM,5/11/2021 1:05:00 PM
71750605,USFS1032,,,5/11/2021 2:00:00 PM,,0.001,-0.000,16.7,0.7,87,22.5,77,39,14.4,25.2,0,PM 2.5,,,,5/11/2021 2:04:12 PM,5/11/2021 2:07:00 PM
71751258,USFS1032,,,5/11/2021 3:00:00 PM,,-0.005,-0.005,16.7,0.9,82,24.8,68,34,14.4,27.9,0,PM 2.5,,,,5/11/2021 3:04:12 PM,5/11/2021 3:05:00 PM
71751928,USFS1032,,,5/11/2021 4:00:00 PM,,0.005,0.004,16.7,1.1,212,26.9,62,27,14.4,32.3,0,PM 2.5,,,,5/11/2021 4:04:12 PM,5/11/2021 4:05:00 PM
71752547,USFS1032,,,5/11/2021 5:00:00 PM,,0.007,0.013,16.7,1.3,232,27.7,59,26,14.4,33.3,0,PM 2.5,,,,5/11/2021 5:04:12 PM,5/11/2021 5:05:00 PM
71753175,USFS1032,,,5/11/2021 6:00:00 PM,,0.006,0.004,16.7,1.4,231,28.2,58,26,14.4,33.4,0,PM 2.5,,,,5/11/2021 6:04:12 PM,5/11/2021 6:05:00 PM
71753223,USFS1032,32.47375,-84.75896,5/11/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.26,5/11/2021 6:09:21 PM,5/11/2021 6:10:00 PM
71753945,USFS1032,,,5/11/2021 7:00:00 PM,,0.006,0.001,16.7,1.5,287,29.4,52,23,14.4,34.7,0,PM 2.5,,,,5/11/2021 7:04:12 PM,5/11/2021 7:05:00 PM
71754732,USFS1032,,,5/11/2021 8:00:00 PM,,0.008,0.008,16.7,1.4,243,29.1,54,24,14.4,34.5,0,PM 2.5,,,,5/11/2021 8:04:12 PM,5/11/2021 8:07:00 PM
71755326,USFS1032,,,5/11/2021 9:00:00 PM,,0.009,0.010,16.7,1.3,206,29.3,54,25,14.4,33.9,0,PM 2.5,,,,5/11/2021 9:04:12 PM,5/11/2021 9:07:00 PM
71756100,USFS1032,,,5/11/2021 10:00:00 PM,,0.009,0.007,16.7,1.2,213,28.9,57,26,14.4,33.5,0,PM 2.5,,,,5/11/2021 10:04:12 PM,5/11/2021 10:05:00 PM
71757195,USFS1032,,,5/11/2021 11:00:00 PM,,0.014,0.018,16.7,1.1,234,28.0,62,29,14.4,32.0,0,PM 2.5,,,,5/11/2021 11:04:12 PM,5/11/2021 11:05:00 PM
71757950,USFS1032,,,5/12/2021 12:00:00 AM,,0.029,0.036,16.7,1.8,310,23.7,73,34,14.4,27.5,0,PM 2.5,,,,5/12/2021 12:04:12 AM,5/12/2021 12:07:00 AM
71758476,USFS1032,,,5/12/2021 1:00:00 AM,,-0.002,-0.005,16.6,1.5,148,20.3,89,45,14.4,25.1,0,PM 2.5,,,,5/12/2021 1:04:12 AM,5/12/2021 1:05:00 AM
71758990,USFS1032,,,5/12/2021 2:00:00 AM,,0.009,0.019,16.7,1.1,132,19.7,92,45,14.4,25.4,0,PM 2.5,,,,5/12/2021 2:04:12 AM,5/12/2021 2:05:00 AM
71759555,USFS1032,,,5/12/2021 3:00:00 AM,,0.014,0.005,16.7,0.7,320,19.9,92,45,14.4,24.8,0,PM 2.5,,,,5/12/2021 3:04:12 AM,5/12/2021 3:05:00 AM
71760086,USFS1032,,,5/12/2021 4:00:00 AM,,-0.001,0.006,16.7,0.8,22,19.8,93,45,14.4,24.4,0,PM 2.5,,,,5/12/2021 4:04:12 AM,5/12/2021 4:05:00 AM
71760605,USFS1032,,,5/12/2021 5:00:00 AM,,0.010,0.006,16.7,0.5,34,19.4,93,45,14.4,23.6,0,PM 2.5,,,,5/12/2021 5:04:12 AM,5/12/2021 5:05:00 AM
71761111,USFS1032,,,5/12/2021 6:00:00 AM,,0.003,0.001,16.7,0.5,324,19.1,93,45,14.4,23.4,0,PM 2.5,,,,5/12/2021 6:04:12 AM,5/12/2021 6:05:00 AM
71761167,USFS1032,32.47372,-84.75896,5/12/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.29,5/12/2021 6:09:20 AM,5/12/2021 6:10:00 AM
71761673,USFS1032,,,5/12/2021 7:00:00 AM,,0.010,0.003,16.7,1.0,109,18.9,93,45,14.4,23.6,0,PM 2.5,,,,5/12/2021 7:04:12 AM,5/12/2021 7:05:00 AM
71762234,USFS1032,,,5/12/2021 8:00:00 AM,,-0.001,0.005,16.7,0.4,3,18.8,93,45,14.4,23.1,0,PM 2.5,,,,5/12/2021 8:04:12 AM,5/12/2021 8:05:00 AM
71762759,USFS1032,,,5/12/2021 9:00:00 AM,,-0.000,-0.003,16.7,0.7,234,18.8,93,45,14.4,23.4,0,PM 2.5,,,,5/12/2021 9:04:12 AM,5/12/2021 9:07:00 AM
71763280,USFS1032,,,5/12/2021 10:00:00 AM,,-0.005,-0.004,16.7,0.5,288,19.0,93,45,14.4,24.3,0,PM 2.5,,,,5/12/2021 10:04:12 AM,5/12/2021 10:05:00 AM
71763835,USFS1032,,,5/12/2021 11:00:00 AM,,0.002,0.002,16.7,0.4,270,19.2,93,45,14.4,24.3,0,PM 2.5,,,,5/12/2021 11:04:12 AM,5/12/2021 11:05:00 AM
71764761,USFS1032,,,5/12/2021 12:00:00 PM,,0.009,0.007,16.7,0.4,86,19.4,93,45,14.4,24.3,0,PM 2.5,,,,5/12/2021 12:04:12 PM,5/12/2021 12:05:00 PM
71766061,USFS1032,,,5/12/2021 1:00:00 PM,,0.021,0.020,16.7,0.4,239,19.7,93,45,14.4,24.1,0,PM 2.5,,,,5/12/2021 1:04:12 PM,5/12/2021 1:07:00 PM
71766657,USFS1032,,,5/12/2021 2:00:00 PM,,-0.005,-0.005,16.7,0.6,248,20.0,93,45,14.4,24.8,0,PM 2.5,,,,5/12/2021 2:04:12 PM,5/12/2021 2:05:00 PM
71767568,USFS1032,,,5/12/2021 3:00:00 PM,,0.013,0.012,16.7,0.5,215,20.5,93,45,14.4,25.2,0,PM 2.5,,,,5/12/2021 3:04:12 PM,5/12/2021 3:05:00 PM
71768189,USFS1032,,,5/12/2021 4:00:00 PM,,0.010,0.007,16.7,1.0,316,20.5,91,45,14.4,24.4,0,PM 2.5,,,,5/12/2021 4:04:12 PM,5/12/2021 4:05:00 PM
71768824,USFS1032,,,5/12/2021 5:00:00 PM,,0.014,0.018,16.7,1.1,10,20.8,89,44,14.4,24.1,0,PM 2.5,,,,5/12/2021 5:04:12 PM,5/12/2021 5:05:00 PM
71769438,USFS1032,,,5/12/2021 6:00:00 PM,,-0.005,-0.005,16.7,1.3,321,20.8,87,43,14.4,24.3,0,PM 2.5,,,,5/12/2021 6:04:12 PM,5/12/2021 6:05:00 PM
71769487,USFS1032,32.47379,-84.75896,5/12/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.26,5/12/2021 6:09:23 PM,5/12/2021 6:10:00 PM
